u,v,length
69439830,69651480,88.12100000000001
69439830,69436339,109.061
69439841,69278465,90.427
69439841,69452689,163.912
69439841,69199770,79.305
69439847,69249353,66.034
69439847,69199692,274.985
69439847,69278465,155.994
69439849,69249359,496.96900000000005
69439849,69439856,166.995
69439849,69249353,67.575
69439856,69441765,253.884
69439856,69439859,192.11
69439856,69439849,166.99499999999998
69439859,69529809,498.861
69439859,69439861,113.23700000000001
69439859,69439856,192.11
69439861,69439863,9.081
69439861,69434419,461.798
69439861,69439859,113.23700000000001
69439863,69439861,9.081
69439863,69621475,296.287
69439863,69266607,82.618
69439873,69380675,69.432
69439873,69434420,381.363
69439873,69439876,100.499
69439876,69371229,146.78
69439876,5424031583,79.392
69439876,69439873,100.499
69439884,69541925,705.258
69439884,69439886,112.17800000000001
69439884,69272875,63.329
69439886,69234593,190.587
69439886,69439884,112.178
69439886,69510380,289.212
69439886,69371239,119.06700000000001
69439906,69166714,366.54600000000005
69439906,69307004,74.655
69439906,69371248,143.90300000000002
69439909,5422352615,151.418
69439909,69275429,146.864
69439909,69434399,32.852999999999994
69439930,4587889244,701.3270000000002
69439930,69439936,168.576
69439930,69216620,419.25
69439936,69554701,207.567
69439936,69439940,95.801
69439936,69439930,168.576
69439940,69422200,121.214
69439940,69439936,95.801
69439940,69502436,597.364
69440085,69207488,214.852
69440085,69440090,104.441
69440085,69292925,102.19200000000001
69440090,69185233,109.206
69440090,69440085,104.441
69440090,69207490,202.483
69440101,69567176,91.958
69440101,69311891,139.799
69440101,69195555,393.658
69440124,69567213,106.591
69440124,69388049,451.21399999999994
69440124,69311891,119.65500000000002
69440146,69388047,180.344
69440146,69499965,121.762
69440146,69499963,103.424
69440146,68315374,113.566
69440208,8146854735,50.169
69440208,69207197,170.431
69440208,69457909,274.476
69440211,69204000,110.681
69440211,69208496,422.55600000000004
69440211,69489639,134.654
69440211,69456049,78.293
69440229,69388640,127.281
69440229,69204000,65.886
69440229,69327858,213.24300000000002
69440272,1585252473,22.958000000000002
69440272,69388640,424.699
69440272,69485227,237.85899999999998
69440284,69373009,152.861
69440303,69294235,120.003
69440303,69373009,344.32800000000003
69440303,69628809,138.758
69440320,69364135,210.733
69440320,69444687,91.2
69440320,69444685,95.271
69440320,69268004,432.48
69440325,69268004,97.637
69440383,69372785,138.34199999999998
69440383,69259129,132.767
69440491,69443731,105.11
69440491,69372517,195.36599999999999
69440491,69443736,219.58899999999997
69440525,69440528,77.268
69440525,69442476,215.438
69440525,69262878,119.999
69440528,69440529,58.388
69440528,69440525,77.268
69440528,69483269,134.263
69440529,69440528,58.388
69440533,69139600,60.611000000000004
69440533,69528869,73.255
69440533,69139608,56.193
69440538,69440547,90.29299999999999
69440538,69139608,50.706
69440538,2511723766,285.014
69440547,69440583,531.916
69440547,69440583,520.563
69440547,69440538,90.293
69440583,69440547,531.9159999999999
69440583,69440547,520.563
69440583,69208564,46.123000000000005
69440583,69379393,291.20700000000005
69440653,69541376,126.263
69440653,69440669,248.79600000000002
69440653,69317929,104.043
69440669,69263789,176.977
69440669,69440670,114.484
69440669,69440653,248.796
69440670,69440669,114.484
69440670,69263794,182.423
69440670,69440688,166.222
69440688,69650966,55.428
69440688,69440696,94.03900000000002
69440688,69440670,166.222
69440696,69506208,126.00999999999999
69440696,69440688,94.039
69440696,5416362075,259.09999999999997
69440732,2706655645,20.509
69440732,8205709031,135.452
69440732,5230967742,56.725
69440759,69283606,87.66600000000001
69440759,69201097,63.821999999999996
69440759,69503421,84.443
69440766,69283613,91.069
69440766,69163255,130.893
69440766,69211304,59.48
69440919,3631597038,86.743
69440919,69274256,137.053
69440922,69440962,186.39199999999997
69440922,69440919,19.451
69440962,69440964,12.661
69440962,69440922,186.39199999999997
69440962,3631597038,143.045
69440964,69440962,12.661
69440994,69441059,59.954
69440994,69436700,274.519
69440994,69181589,115.241
69441010,69345358,89.196
69441010,69403489,350.54400000000004
69441010,69315735,396.517
69441010,69350090,808.7829999999998
69441059,69440994,59.954
69441059,69403489,358.68500000000006
69441059,69233541,81.75200000000001
69441088,69377185,137.884
69441088,69377185,340.49
69441088,69463289,132.651
69441250,69242637,190.36200000000002
69441250,69565144,103.746
69441250,69242628,122.20400000000001
69441579,69172738,100.769
69441579,69353587,91.983
69441579,69177711,132.248
69441579,69475041,144.894
69441688,1142240983,201.758
69441688,69141782,128.414
69441688,69214119,164.743
69441734,69441765,236.64
69441734,69441765,398.02700000000016
69441734,69535602,128.274
69441765,69441734,236.64
69441765,69441734,398.02700000000004
69441765,69439856,253.884
69441887,69646842,60.935
69441887,69441889,132.88
69441887,5427855576,76.18199999999999
69441889,69388226,177.24400000000003
69441889,69441887,132.88
69441889,69612375,152.27499999999998
69441889,69612371,60.93
69442001,69442017,143.77
69442001,69442017,428.376
69442001,69118991,139.257
69442017,69442021,55.93
69442017,69442001,143.77
69442017,69442001,428.376
69442021,69442017,55.93
69442029,69166809,447.28700000000003
69442075,69242582,87.904
69442075,69419931,42.295
69442075,69322541,255.01299999999998
69442121,69576795,36.775
69442121,69549002,133.533
69442121,69442134,135.34400000000002
69442134,7486910601,161.91600000000003
69442134,69442121,135.344
69442296,69623929,175.638
69442342,69442345,100.019
69442342,69442366,35.37
69442345,69442346,102.606
69442345,69442342,100.019
69442345,69169328,139.849
69442346,69375317,115.922
69442346,69442345,102.606
69442346,69525900,102.799
69442346,69525890,101.989
69442348,69442350,28.851
69442348,69184237,85.724
69442348,69538071,96.543
69442350,69305494,63.991
69442350,69442348,28.851
69442350,69502047,105.303
69442351,69442353,88.463
69442351,69305481,80.143
69442351,69510330,51.73
69442351,69635511,97.389
69442353,69442351,88.463
69442353,69559450,148.607
69442353,69510333,52.165
69442359,69594678,67.611
69442359,2507757173,96.13600000000001
69442366,69579280,68.795
69442366,2062548370,133.564
69442378,69326343,102.395
69442378,4402671253,126.22200000000001
69442380,69532473,119.1
69442380,69291178,114.80799999999999
69442380,69326343,114.392
69442380,4402671287,131.786
69442386,69442388,76.206
69442386,69364060,73.615
69442386,69389320,139.113
69442386,4402671405,142.9
69442388,69442390,82.68
69442388,69442386,76.206
69442388,69389325,137.787
69442388,4402671418,143.054
69442390,69442392,74.069
69442390,69442388,82.68
69442390,4402671404,143.867
69442390,69389325,205.008
69442392,69442395,42.561
69442392,69442390,74.069
69442392,4402671255,148.024
69442392,69389347,137.024
69442395,69442392,42.561
69442454,69192787,120.971
69442454,69611290,592.994
69442454,69571052,298.848
69442461,69578871,75.493
69442461,69097016,299.48900000000003
69442461,69192787,192.58800000000002
69442476,69483271,41.457
69442476,69483269,154.543
69442476,69440525,215.438
69442678,69349740,171.454
69442678,69457444,820.391
69442678,69678947,110.22699999999999
69442692,69192893,112.782
69442692,69442703,61.059
69442692,69474639,398.42100000000005
69442703,69442692,61.059000000000005
69442708,69442711,70.432
69442708,69506333,68.946
69442708,69419397,151.892
69442711,69362114,133.915
69442711,69442708,70.432
69442711,69301456,71.27
69442716,69370018,68.941
69442765,69433782,126.429
69442765,69491460,31.914
69442765,69203587,105.59
69442789,69203553,103.303
69442789,69341260,215.962
69442789,69203587,130.202
69442815,69203553,140.54999999999998
69443356,69356773,487.01099999999997
69443356,69338236,460.542
69443356,69552807,131.521
69443356,69552790,271.727
69443446,69356773,139.78900000000002
69443446,69356861,368.98400000000004
69443446,69591681,270.64
69443507,69443508,253.83
69443507,69443508,461.1739999999999
69443507,2507813627,38.334
69443508,69443507,253.83
69443508,69443507,461.1739999999999
69443508,69530831,126.05
69443516,69285295,74.508
69443516,69290890,63.141
69443516,69285292,314.06999999999994
69443519,69443521,71.282
69443519,69285295,74.508
69443519,69444762,170.047
69443521,69443519,71.282
69443521,69444764,169.872
69443521,69444740,235.106
69443599,69593837,60.59
69443599,5412564935,9.793
69443615,5412564948,75.728
69443622,69377987,37.166
69443622,69443636,114.54500000000002
69443636,69426892,182.608
69443636,69443622,114.54500000000002
69443636,69204920,157.95600000000002
69443643,69204928,167.097
69443643,69443645,97.864
69443643,69426892,98.978
69443645,69330997,113.368
69443645,69204930,165.708
69443645,69443643,97.864
69443645,5412096083,126.924
69443663,69350658,183.695
69443663,69443670,185.03799999999998
69443663,69512786,109.06700000000001
69443663,69279730,114.056
69443670,69512790,111.836
69443670,69443663,185.038
69443670,69279742,113.13
69443677,69339806,462.225
69443719,69500696,70.42
69443719,5423896284,122.671
69443719,69476700,160.73000000000002
69443731,69440491,105.11
69443731,69476705,173.57299999999998
69443731,69292591,104.362
69443736,69352968,92.22800000000001
69443736,69476707,243.075
69443736,69440491,219.589
69443994,69212346,135.349
69443994,69357442,101.35900000000001
69443996,69212346,85.622
69443996,69357444,100.711
69443996,69443999,87.405
69443996,69362139,309.517
69443999,69195995,207.69400000000002
69443999,69189023,136.001
69443999,69443996,87.405
69444013,69537995,85.163
69444013,69362153,167.66
69444013,69370001,173.309
69444023,69444028,140.35999999999999
69444023,69167186,58.925
69444023,7556153591,48.272999999999996
69444023,69232495,77.477
69444028,4563905774,219.183
69444028,69444023,140.36
69444028,4563905773,107.024
69444046,69301473,78.727
69444046,69438895,9.12
69444046,69362111,231.36100000000002
69444049,69202277,166.071
69444049,69419400,59.267
69444049,2496228062,127.63499999999999
69444122,69656744,303.968
69444122,69476482,75.50399999999999
69444122,69325394,498.88
69444149,69260615,267.104
69444149,69264144,162.445
69444149,69444188,96.62299999999999
69444169,69589829,34.175
69444169,5410938726,21.619
69444188,69575548,126.179
69444188,69458753,124.91
69444188,69444149,96.623
69444188,5410938726,170.638
69444212,69420365,228.543
69444212,69169666,313.40000000000003
69444212,69552845,180.286
69444244,4589595626,65.65299999999999
69444244,69331021,120.72300000000001
69444244,69169664,275.296
69444258,69454032,228.96800000000002
69444258,69444272,354.276
69444258,69331021,149.965
69444272,69454032,517.9060000000001
69444272,69444274,42.535
69444272,69444258,354.276
69444274,69444275,38.154
69444274,69444272,42.535
69444275,69444274,38.154
69444275,3657346115,10.932
69444275,69342932,126.60400000000001
69444300,69577914,113.608
69444300,69444320,308.92
69444300,69340189,190.57200000000003
69444320,69618282,112.63799999999999
69444320,69444324,153.148
69444320,69444300,308.91999999999996
69444324,69573510,449.86199999999997
69444324,69107964,108.01500000000001
69444324,69444320,153.148
69444331,69108017,21.656
69444331,69444354,394.55499999999995
69444354,69582905,63.176
69444354,69325768,270.35900000000004
69444354,69444377,817.626
69444354,69444331,394.555
69444377,69421627,189.091
69444377,69383825,627.7660000000001
69444377,69208250,114.576
69444377,69444354,817.626
69444434,69563798,123.506
69444434,69444441,105.899
69444434,5835099942,134.85999999999999
69444441,69453741,111.333
69444441,69444448,57.416
69444441,69444434,105.899
69444448,69456684,355.462
69444448,69444450,95.82400000000001
69444448,69444441,57.416
69444450,69453741,234.474
69444450,69444448,95.82400000000001
69444450,69444466,292.60699999999997
69444450,69456684,379.98100000000005
69444466,69444475,135.665
69444466,5332416341,181.611
69444466,69444450,292.607
69444475,8919474672,2.681
69444475,69444466,135.66500000000002
69444475,5332416341,189.32199999999997
69444475,5940875119,261.985
69444544,69500132,10.763
69444544,69444546,94.065
69444546,69444544,94.065
69444649,69444662,134.927
69444662,69541904,243.526
69444662,69444678,319.56600000000003
69444662,69444649,134.927
69444678,69444662,319.56600000000003
69444678,69541901,71.618
69444678,69259110,148.484
69444685,69440320,95.271
69444685,69364133,210.848
69444685,69268000,432.51000000000005
69444687,69279051,91.756
69444687,69440320,91.2
69444687,69364137,211.063
69444687,69268006,432.247
69444689,69444691,109.051
69444689,69364140,210.847
69444689,69291397,92.771
69444691,69236134,93.699
69444691,69444689,109.051
69444691,69364141,211.275
69444693,69444696,93.236
69444693,69364143,210.722
69444693,69236134,94.438
69444696,5430611942,62.091
69444696,69444693,93.236
69444696,69364145,210.716
69444707,69444712,24.905
69444707,69315614,153.262
69444707,69458899,131.639
69444712,69444707,24.905
69444712,69444721,159.046
69444712,69170612,154.475
69444721,69458899,112.291
69444721,69444712,159.046
69444721,69170637,172.76999999999998
69444729,69369070,23.403
69444731,69444734,64.853
69444731,69369070,255.217
69444731,69369087,118.883
69444734,69444731,64.853
69444740,69444764,71.507
69444740,69443521,235.10600000000005
69444740,69563702,172.06099999999998
69444762,69444764,71.729
69444762,69443519,170.047
69444762,69285292,160.232
69444764,69444740,71.507
69444764,69444762,71.729
69444764,69443521,169.872
69444826,69403486,31.586
69444826,69246471,98.425
69444826,69601841,289.017
69444988,69444990,158.264
69444988,5834999418,150.64999999999998
69444988,69416818,195.44
69444988,69185039,85.013
69444990,69444988,158.264
69444994,69233310,218.727
69445288,69445299,351.963
69445288,69186521,121.549
69445288,69329556,100.973
69445299,69224055,95.859
69445299,2371163449,98.679
69445299,69445288,351.96299999999997
69445336,69363537,295.374
69445336,69186521,52.611
69445345,69238386,75.392
69445345,69361731,137.351
69445345,69466967,62.222
69445756,69445757,54.091
69445757,69445756,54.091
69445757,69311116,118.904
69445757,69464458,262.257
69445757,69300698,360.604
69445781,3385328777,72.432
69445781,69445794,183.71400000000003
69445781,69184006,114.961
69445781,3385337699,118.873
69445794,69445781,183.71400000000003
69446472,661038351,13.55
69446472,69628985,159.507
69446472,69433805,70.329
69446481,69446482,36.987
69446481,69431160,74.635
69446481,69261898,192.132
69446482,69446484,78.021
69446482,69446481,36.987
69446482,69186717,37.044
69446484,69335251,106.51
